year,direction,country,mineral_type,value_usd
2024,Exports,UNITED KINGDOM,Mineral fuels (27),293270
2024,Exports,VIETNAM,"Salt, stone & earths (25)",285371
2024,Exports,GERMANY,"Lead, zinc & tin (78-80)",273700
2024,Exports,CAMBODIA,"Lead, zinc & tin (78-80)",249100
2024,Exports,SINGAPORE,"Salt, stone & earths (25)",217927
2024,Exports,SINGAPORE,Nickel (75),208078
2024,Exports,MALAYSIA,Nickel (75),162718
2024,Exports,"MICRONESIA, FEDERATED STATES OF","Salt, stone & earths (25)",160877
2024,Exports,VIETNAM,Metal ores & concentrates (26),156441
2024,Exports,UNITED KINGDOM,Nickel (75),133893
2024,Exports,BANGLADESH,"Lead, zinc & tin (78-80)",132500
2024,Exports,UNITED STATES,"Lead, zinc & tin (78-80)",130552
2024,Exports,UNITED KINGDOM,"Lead, zinc & tin (78-80)",128778
2024,Exports,INDONESIA,"Lead, zinc & tin (78-80)",114062
2024,Exports,AUSTRALIA,"Salt, stone & earths (25)",107541
2024,Exports,CHINA,Nickel (75),100808
2024,Exports,CAMBODIA,Copper (74),96276
2024,Exports,MALAYSIA,Metal ores & concentrates (26),93720
2024,Exports,HONG KONG,Metal ores & concentrates (26),93600
2024,Exports,OMAN,Metal ores & concentrates (26),92000
2024,Exports,INDIA,"Salt, stone & earths (25)",79013
2024,Exports,CAMBODIA,Mineral fuels (27),78000
2024,Exports,FRANCE,Copper (74),74358
2024,Exports,UNITED STATES,Nickel (75),70021
2024,Exports,CANADA,Mineral fuels (27),64177
2024,Exports,MALAYSIA,"Salt, stone & earths (25)",64154
2024,Exports,THAILAND,"Salt, stone & earths (25)",61648
2024,Exports,HONG KONG,"Lead, zinc & tin (78-80)",60885
2024,Exports,"JAMAICA (EXCLUDES CAYMAN IS.,TURKS,CAICOS)",Nickel (75),51140
2024,Exports,PAPUA NEW GUINEA,"Salt, stone & earths (25)",49665
2024,Exports,BRAZIL,Nickel (75),49363
2024,Exports,UNITED KINGDOM,Copper (74),47968
2024,Exports,CANADA,"Salt, stone & earths (25)",44098
2024,Exports,NETHERLANDS,Copper (74),42125
2024,Exports,CANADA,"Lead, zinc & tin (78-80)",40064
2024,Exports,TAIWAN,Metal ores & concentrates (26),38134
2024,Exports,"MICRONESIA, FEDERATED STATES OF",Mineral fuels (27),36882
2024,Exports,PORTUGAL,"Lead, zinc & tin (78-80)",36433
2024,Exports,HUNGARY,Copper (74),36398
2024,Exports,MACAU,Mineral fuels (27),33790
2024,Exports,"KOREA, REP. (SOUTH)",Gold (7108),32040
2024,Exports,NEW CALEDONIA,Mineral fuels (27),31956
2024,Exports,MEXICO,Copper (74),31872
2024,Exports,"PAKISTAN, ISLAMIC REP. OF",Metal ores & concentrates (26),26286
2024,Exports,THAILAND,Metal ores & concentrates (26),25500
2024,Exports,PAPUA NEW GUINEA,Mineral fuels (27),21765
2024,Exports,AUSTRALIA,"Lead, zinc & tin (78-80)",20665
2024,Exports,TURKEY,Metal ores & concentrates (26),20000
2024,Exports,ITALY,"Salt, stone & earths (25)",19558
2024,Exports,"MALDIVES, REP. OF",Mineral fuels (27),16955
2024,Exports,MEXICO,"Lead, zinc & tin (78-80)",12078
2024,Exports,AUSTRALIA,Copper (74),11790
2024,Exports,TAIWAN,Nickel (75),9575
2024,Exports,PAPUA NEW GUINEA,"Lead, zinc & tin (78-80)",8705
2024,Exports,ITALY,Copper (74),8668
2024,Exports,SWITZERLAND,Copper (74),8488
2024,Exports,GERMANY,"Salt, stone & earths (25)",7973
2024,Exports,FRANCE,"Lead, zinc & tin (78-80)",7533
2024,Exports,"MARSHALL ISLANDS, REP. OF",Metal ores & concentrates (26),7158
2024,Exports,SAUDI ARABIA,Copper (74),6121
2024,Exports,HONG KONG,"Salt, stone & earths (25)",5639
2024,Exports,SRI LANKA (CEYLON),Mineral fuels (27),4137
2024,Exports,NETHERLANDS,"Lead, zinc & tin (78-80)",3678
2024,Exports,SPAIN,Copper (74),3132
2024,Exports,NEW ZEALAND,Copper (74),3085
2024,Exports,NEW ZEALAND,"Lead, zinc & tin (78-80)",2745
2024,Exports,SIERRA LEONE,"Lead, zinc & tin (78-80)",2004
2024,Exports,POLAND,"Salt, stone & earths (25)",1207
2024,Exports,PAPUA NEW GUINEA,Copper (74),990
2024,Exports,BAHRAIN,Copper (74),924
2024,Exports,AUSTRIA,Copper (74),781
2024,Exports,"SOUTH AFRICA, REP. OF",Copper (74),605
2024,Exports,UNITED ARAB EMIRATES,Copper (74),584
2024,Exports,QATAR,"Salt, stone & earths (25)",547
2024,Exports,BELGIUM,Mineral fuels (27),502
2024,Exports,GABON,"Lead, zinc & tin (78-80)",383
2024,Exports,MAURITIUS,"Salt, stone & earths (25)",277
2024,Exports,"MICRONESIA, FEDERATED STATES OF",Copper (74),213
2024,Exports,NORTHERN MARIANA ISLANDS,Copper (74),205
2024,Exports,BELGIUM,Nickel (75),198
2024,Exports,"PALAU, REP. OF",Copper (74),104
2024,Exports,"MALDIVES, REP. OF","Salt, stone & earths (25)",86
2024,Exports,DENMARK,"Salt, stone & earths (25)",56
2024,Exports,RUSSIA,Mineral fuels (27),52
2024,Exports,IRELAND,"Lead, zinc & tin (78-80)",30
2024,Exports,ITALY,"Lead, zinc & tin (78-80)",30
2024,Exports,SAUDI ARABIA,"Salt, stone & earths (25)",30
2024,Exports,SINGAPORE,Gold (7108),30
2024,Imports,"KOREA, REP. (SOUTH)",Mineral fuels (27),3784066074
2024,Imports,INDONESIA,Mineral fuels (27),3339597320
2024,Imports,CHINA,Mineral fuels (27),3233746761
2024,Imports,SAUDI ARABIA,Mineral fuels (27),1979596275
2024,Imports,MALAYSIA,Mineral fuels (27),1587701667
2024,Imports,UNITED ARAB EMIRATES,Mineral fuels (27),1354992875
2024,Imports,SINGAPORE,Mineral fuels (27),1054379433
2024,Imports,BRAZIL,Metal ores & concentrates (26),917549325
2024,Imports,AUSTRALIA,Metal ores & concentrates (26),873765626
2024,Imports,TAIWAN,Mineral fuels (27),567645106
2024,Imports,JAPAN,Mineral fuels (27),477401334
2024,Imports,IRAQ,Mineral fuels (27),474511932
2024,Imports,INDONESIA,Metal ores & concentrates (26),436438792
2024,Imports,VIETNAM,"Salt, stone & earths (25)",425455958
2024,Imports,INDIA,Mineral fuels (27),351799240
2024,Imports,AUSTRALIA,Mineral fuels (27),327118580
2024,Imports,QATAR,Mineral fuels (27),323147953
2024,Imports,THAILAND,Mineral fuels (27),292376432
2024,Imports,PERU,Metal ores & concentrates (26),286019464
2024,Imports,CHILE,Metal ores & concentrates (26),278198276
2024,Imports,BRUNEI DARUSSALAM,Mineral fuels (27),273829964
2024,Imports,NIGERIA,Mineral fuels (27),260119440
2024,Imports,CANADA,Metal ores & concentrates (26),239287625
2024,Imports,CHINA,Copper (74),219365629
2024,Imports,JAPAN,Copper (74),198785331
2024,Imports,THAILAND,Copper (74),186819656
2024,Imports,"KOREA, REP. (SOUTH)",Copper (74),186042441
2024,Imports,PAPUA NEW GUINEA,Metal ores & concentrates (26),172904342
2024,Imports,MEXICO,Metal ores & concentrates (26),154826039
2024,Imports,"EQUATORIAL GUINEA, REP. OF",Mineral fuels (27),125694922
2024,Imports,UNITED STATES,Mineral fuels (27),118000216
2024,Imports,KUWAIT,Mineral fuels (27),91336591
2024,Imports,AUSTRALIA,"Lead, zinc & tin (78-80)",79074478
2024,Imports,BAHRAIN,Mineral fuels (27),78326374
2024,Imports,TAIWAN,Copper (74),77722945
2024,Imports,VIETNAM,Mineral fuels (27),73015601
2024,Imports,MALAYSIA,Copper (74),67749004
2024,Imports,COLOMBIA,Mineral fuels (27),65460896
2024,Imports,MALAYSIA,"Lead, zinc & tin (78-80)",57087462
2024,Imports,CHINA,"Salt, stone & earths (25)",56124233
2024,Imports,SINGAPORE,Gold (7108),47029195
2024,Imports,JAPAN,"Salt, stone & earths (25)",45247642
2024,Imports,ROMANIA,Metal ores & concentrates (26),42948409
2024,Imports,AUSTRALIA,"Salt, stone & earths (25)",40279918
2024,Imports,INDONESIA,Copper (74),39745411
2024,Imports,INDIA,Metal ores & concentrates (26),35998766
2024,Imports,INDONESIA,"Salt, stone & earths (25)",32449865
2024,Imports,"KOREA, REP. (SOUTH)","Salt, stone & earths (25)",32150992
2024,Imports,CHINA,Metal ores & concentrates (26),31161174
2024,Imports,MOROCCO,"Salt, stone & earths (25)",25931095
2024,Imports,JAPAN,"Lead, zinc & tin (78-80)",23390219
2024,Imports,VIETNAM,Copper (74),21328892
2024,Imports,"KOREA, REP. (SOUTH)","Lead, zinc & tin (78-80)",20615364
2024,Imports,OMAN,Mineral fuels (27),19784758
2024,Imports,UNITED ARAB EMIRATES,Copper (74),18531328
2024,Imports,MALAYSIA,"Salt, stone & earths (25)",14920195
2024,Imports,JAPAN,Nickel (75),13840706
2024,Imports,THAILAND,"Salt, stone & earths (25)",12344120
2024,Imports,COLOMBIA,Metal ores & concentrates (26),9600631
2024,Imports,"KOREA, REP. (SOUTH)",Gold (7108),9459318
2024,Imports,BELGIUM,Nickel (75),9406988
2024,Imports,JORDAN,"Salt, stone & earths (25)",7756271
2024,Imports,TAIWAN,"Lead, zinc & tin (78-80)",6749579
2024,Imports,JAPAN,Metal ores & concentrates (26),6677166
2024,Imports,MEXICO,Mineral fuels (27),6513162
2024,Imports,CHINA,"Lead, zinc & tin (78-80)",6469064
2024,Imports,VIETNAM,"Lead, zinc & tin (78-80)",5817943
2024,Imports,SENEGAL,"Salt, stone & earths (25)",5543461
2024,Imports,"SOUTH AFRICA, REP. OF",Metal ores & concentrates (26),5456202
2024,Imports,UNITED STATES,"Salt, stone & earths (25)",5422072
2024,Imports,SINGAPORE,Copper (74),4802792
2024,Imports,INDONESIA,"Lead, zinc & tin (78-80)",4361818
2024,Imports,VIETNAM,Metal ores & concentrates (26),4316489
2024,Imports,"KOREA, REP. (SOUTH)",Nickel (75),4229975
2024,Imports,OMAN,"Salt, stone & earths (25)",3956247
2024,Imports,GERMANY,Copper (74),3791236
2024,Imports,JAPAN,Gold (7108),3642585
2024,Imports,UNITED ARAB EMIRATES,"Salt, stone & earths (25)",3480407
2024,Imports,CANADA,Mineral fuels (27),3406996
2024,Imports,GERMANY,Metal ores & concentrates (26),3379907
2024,Imports,INDIA,"Salt, stone & earths (25)",2839196
2024,Imports,UNITED STATES,Copper (74),2744853
2024,Imports,INDIA,Copper (74),2504282
2024,Imports,HONG KONG,Copper (74),2503595
2024,Imports,UNITED STATES,Nickel (75),2421112
2024,Imports,CHINA,Nickel (75),2247463
2024,Imports,GERMANY,Mineral fuels (27),1977298
2024,Imports,HONG KONG,"Lead, zinc & tin (78-80)",1949238
2024,Imports,UNITED ARAB EMIRATES,"Lead, zinc & tin (78-80)",1828407
2024,Imports,SPAIN,"Lead, zinc & tin (78-80)",1779718
2024,Imports,HONG KONG,Mineral fuels (27),1750627
2024,Imports,SINGAPORE,"Lead, zinc & tin (78-80)",1684704
2024,Imports,THAILAND,"Lead, zinc & tin (78-80)",1551012
2024,Imports,HONG KONG,"Salt, stone & earths (25)",1479623
2024,Imports,SPAIN,Copper (74),1286506
2024,Imports,THAILAND,Metal ores & concentrates (26),1246439
2024,Imports,TAIWAN,Metal ores & concentrates (26),1180151
2024,Imports,TAIWAN,Nickel (75),1149815
2024,Imports,FRANCE,Mineral fuels (27),1077060
2024,Imports,CZECH REPUBLIC,Copper (74),1045501
2024,Imports,GERMANY,Nickel (75),974535
2024,Imports,INDIA,Nickel (75),970585
2024,Imports,NETHERLANDS,Mineral fuels (27),922953
2024,Imports,"SOUTH AFRICA, REP. OF","Salt, stone & earths (25)",853384
2024,Imports,TAIWAN,"Salt, stone & earths (25)",826731
2024,Imports,GERMANY,"Lead, zinc & tin (78-80)",824193
2024,Imports,SWITZERLAND,Nickel (75),823759
2024,Imports,PERU,"Lead, zinc & tin (78-80)",814096
2024,Imports,NEW ZEALAND,Copper (74),812947
2024,Imports,NETHERLANDS,"Lead, zinc & tin (78-80)",738383
2024,Imports,TURKEY,Copper (74),729732
2024,Imports,SPAIN,"Salt, stone & earths (25)",727545
2024,Imports,BANGLADESH,Copper (74),723914
2024,Imports,UNITED KINGDOM,Nickel (75),693581
2024,Imports,UNITED STATES,Gold (7108),692136
2024,Imports,AUSTRALIA,Gold (7108),659954
2024,Imports,NETHERLANDS,Nickel (75),659473
2024,Imports,FRANCE,Copper (74),651552
2024,Imports,BELGIUM,Mineral fuels (27),601070
2024,Imports,"SOUTH AFRICA, REP. OF",Mineral fuels (27),587680
2024,Imports,CANADA,"Lead, zinc & tin (78-80)",580266
2024,Imports,NEW ZEALAND,"Salt, stone & earths (25)",574654
2024,Imports,ARGENTINA,"Salt, stone & earths (25)",568053
2024,Imports,SWITZERLAND,Copper (74),556081
2024,Imports,INDIA,"Lead, zinc & tin (78-80)",554334
2024,Imports,MALAYSIA,Nickel (75),547251
2024,Imports,UNITED KINGDOM,"Salt, stone & earths (25)",543596
2024,Imports,SINGAPORE,Nickel (75),535160
2024,Imports,RUSSIA,"Salt, stone & earths (25)",532795
2024,Imports,NETHERLANDS,Copper (74),516105
2024,Imports,TURKEY,"Salt, stone & earths (25)",506400
2024,Imports,UNITED STATES,Metal ores & concentrates (26),482830
2024,Imports,UNITED KINGDOM,Mineral fuels (27),459981
2024,Imports,CHINA,Gold (7108),452535
2024,Imports,AUSTRIA,Nickel (75),418100
2024,Imports,UNITED STATES,"Lead, zinc & tin (78-80)",413707
2024,Imports,UKRAINE (UKRAINIAN S.S.R.),Metal ores & concentrates (26),408680
2024,Imports,GERMANY,"Salt, stone & earths (25)",383512
2024,Imports,ITALY,Copper (74),376184
2024,Imports,BRAZIL,Copper (74),344000
2024,Imports,SAUDI ARABIA,"Salt, stone & earths (25)",309724
2024,Imports,FRANCE,Nickel (75),291805
2024,Imports,FRANCE,"Salt, stone & earths (25)",258516
2024,Imports,AUSTRALIA,Copper (74),206947
2024,Imports,GREECE,"Salt, stone & earths (25)",199026
2024,Imports,SPAIN,Mineral fuels (27),194321
2024,Imports,POLAND,Mineral fuels (27),180096
2024,Imports,GREECE,Mineral fuels (27),167107
2024,Imports,THAILAND,Nickel (75),157634
2024,Imports,UNITED KINGDOM,Copper (74),157557
2024,Imports,"PAKISTAN, ISLAMIC REP. OF","Salt, stone & earths (25)",155244
2024,Imports,NORWAY,Nickel (75),132349
2024,Imports,LIECHTENSTEIN,Mineral fuels (27),122721
2024,Imports,FINLAND,"Salt, stone & earths (25)",117312
2024,Imports,TURKEY,Mineral fuels (27),113670
2024,Imports,SWEDEN,Mineral fuels (27),109831
2024,Imports,HONG KONG,Nickel (75),100427
2024,Imports,TURKEY,"Lead, zinc & tin (78-80)",95735
2024,Imports,SWEDEN,Nickel (75),93809
2024,Imports,ITALY,"Salt, stone & earths (25)",92877
2024,Imports,NETHERLANDS,"Salt, stone & earths (25)",91267
2024,Imports,UNITED KINGDOM,"Lead, zinc & tin (78-80)",75736
2024,Imports,LUXEMBOURG,Copper (74),67634
2024,Imports,BELGIUM,Copper (74),62590
2024,Imports,NETHERLANDS,Metal ores & concentrates (26),62566
2024,Imports,FINLAND,Nickel (75),62170
2024,Imports,SERBIA,Copper (74),58565
2024,Imports,EGYPT ARAB REPUBLIC,"Salt, stone & earths (25)",55858
2024,Imports,ISRAEL,Mineral fuels (27),54064
2024,Imports,CROATIA,"Salt, stone & earths (25)",53005
2024,Imports,CANADA,Nickel (75),52247
2024,Imports,SWITZERLAND,Mineral fuels (27),47167
2024,Imports,RUSSIA,Mineral fuels (27),46821
2024,Imports,ISRAEL,"Salt, stone & earths (25)",45811
2024,Imports,ITALY,Mineral fuels (27),41328
2024,Imports,HONG KONG,Gold (7108),41114
2024,Imports,ROMANIA,Copper (74),38293
2024,Imports,SWEDEN,Copper (74),36925
2024,Imports,KENYA,Metal ores & concentrates (26),36239
2024,Imports,PORTUGAL,Copper (74),28892
2024,Imports,DENMARK,Copper (74),28404
2024,Imports,BRAZIL,"Salt, stone & earths (25)",28076
2024,Imports,GERMANY,Gold (7108),26430
2024,Imports,UKRAINE (UKRAINIAN S.S.R.),Mineral fuels (27),22426
2024,Imports,MEXICO,Copper (74),19952
2024,Imports,AUSTRIA,Copper (74),19860
2024,Imports,ITALY,"Lead, zinc & tin (78-80)",17886
2024,Imports,ITALY,Nickel (75),17280
2024,Imports,ESTONIA,Mineral fuels (27),16816
2024,Imports,NORWAY,Copper (74),15747
2024,Imports,CZECH REPUBLIC,Mineral fuels (27),15208
2024,Imports,MALAYSIA,Gold (7108),14241
2024,Imports,FRANCE,"Lead, zinc & tin (78-80)",13782
2024,Imports,NORWAY,"Salt, stone & earths (25)",12788
2024,Imports,CZECH REPUBLIC,Nickel (75),12219
2024,Imports,DENMARK,Mineral fuels (27),11289
2024,Imports,BELGIUM,Metal ores & concentrates (26),11129
2024,Imports,TAIWAN,Gold (7108),10531
2024,Imports,AUSTRIA,"Salt, stone & earths (25)",10007
2024,Imports,SINGAPORE,"Salt, stone & earths (25)",8110
2024,Imports,RUSSIA,Copper (74),8107
2024,Imports,IRELAND,Mineral fuels (27),7920
2024,Imports,"SOUTH AFRICA, REP. OF",Copper (74),7351
2024,Imports,CANADA,"Salt, stone & earths (25)",7170
2024,Imports,BELGIUM,"Lead, zinc & tin (78-80)",6861
2024,Imports,CANADA,Copper (74),6644
2024,Imports,SWITZERLAND,Metal ores & concentrates (26),6270
2024,Imports,BELGIUM,"Salt, stone & earths (25)",5478
2024,Imports,SPAIN,Nickel (75),5477
2024,Imports,SWITZERLAND,Gold (7108),4906
2024,Imports,LITHUANIA,Copper (74),4731
2024,Imports,SLOVENIA,Mineral fuels (27),4644
2024,Imports,DENMARK,Gold (7108),4116
2024,Imports,AUSTRIA,Mineral fuels (27),3682
2024,Imports,SLOVENIA,Copper (74),3251
2024,Imports,AUSTRALIA,Nickel (75),3144
2024,Imports,UNITED ARAB EMIRATES,Gold (7108),2946
2024,Imports,ANGOLA,Copper (74),2663
2024,Imports,INDONESIA,Nickel (75),2621
2024,Imports,MEXICO,Nickel (75),2566
2024,Imports,FINLAND,Copper (74),2562
2024,Imports,FINLAND,"Lead, zinc & tin (78-80)",2546
2024,Imports,SWEDEN,"Lead, zinc & tin (78-80)",2464
2024,Imports,IRELAND,Nickel (75),2231
2024,Imports,MYANMAR,Mineral fuels (27),2088
2024,Imports,POLAND,Copper (74),2065
2024,Imports,DENMARK,Nickel (75),1661
2024,Imports,SWITZERLAND,"Lead, zinc & tin (78-80)",1659
2024,Imports,LUXEMBOURG,"Lead, zinc & tin (78-80)",1631
2024,Imports,IRELAND,Copper (74),1458
2024,Imports,UNITED ARAB EMIRATES,Nickel (75),1270
2024,Imports,ECUADOR,Mineral fuels (27),1121
2024,Imports,ISRAEL,Copper (74),1050
2024,Imports,EGYPT ARAB REPUBLIC,Copper (74),922
2024,Imports,"PAKISTAN, ISLAMIC REP. OF",Copper (74),723
2024,Imports,NEW ZEALAND,Metal ores & concentrates (26),683
2024,Imports,FINLAND,Mineral fuels (27),673
2024,Imports,SWEDEN,"Salt, stone & earths (25)",665
2024,Imports,GREECE,Copper (74),624
2024,Imports,NIGER,Mineral fuels (27),608
2024,Imports,SLOVAKIA,Copper (74),600
2024,Imports,TUNISIA,"Lead, zinc & tin (78-80)",554
2024,Imports,NEW CALEDONIA,Copper (74),515
2024,Imports,LIECHTENSTEIN,Copper (74),484
2024,Imports,CROATIA,Copper (74),386
2024,Imports,NEPAL,Copper (74),288
2024,Imports,MEXICO,"Lead, zinc & tin (78-80)",286
2024,Imports,DENMARK,"Lead, zinc & tin (78-80)",220
2024,Imports,CAMBODIA,Copper (74),216
2024,Imports,PORTUGAL,Mineral fuels (27),196
2024,Imports,BULGARIA,Copper (74),120
2024,Imports,BAHRAIN,"Salt, stone & earths (25)",98
2024,Imports,ARGENTINA,Copper (74),94
2024,Imports,NEW ZEALAND,Mineral fuels (27),86
2024,Imports,SEYCHELLES REPUBLIC,Mineral fuels (27),86
2024,Imports,IRELAND,"Salt, stone & earths (25)",71
2024,Imports,ESTONIA,Copper (74),66
2024,Imports,MOROCCO,Copper (74),62
2024,Imports,KYRGYZSTAN,Copper (74),52
2024,Imports,MALAYSIA,Metal ores & concentrates (26),31
2025,Exports,CHINA,Metal ores & concentrates (26),1554597417
2025,Exports,AUSTRALIA,Copper (74),1137912312
2025,Exports,HONG KONG,Gold (7108),955805294
2025,Exports,JAPAN,Metal ores & concentrates (26),700725503
2025,Exports,SWITZERLAND,Gold (7108),692730045
2025,Exports,CANADA,Copper (74),640380590
2025,Exports,INDONESIA,Metal ores & concentrates (26),478632697
2025,Exports,JAPAN,Nickel (75),412517898
2025,Exports,CHINA,Mineral fuels (27),293740181
2025,Exports,INDIA,Gold (7108),227587544
2025,Exports,CHINA,Copper (74),201437091
2025,Exports,INDIA,Copper (74),123502806
2025,Exports,INDIA,Metal ores & concentrates (26),116950566
2025,Exports,BRUNEI DARUSSALAM,Mineral fuels (27),103599415
2025,Exports,TAIWAN,Copper (74),88620588
2025,Exports,JAPAN,Copper (74),84076833
2025,Exports,UNITED ARAB EMIRATES,Mineral fuels (27),71701185
2025,Exports,AUSTRALIA,Gold (7108),47731721
2025,Exports,"KOREA, REP. (SOUTH)",Mineral fuels (27),46197882
2025,Exports,QATAR,Mineral fuels (27),45047127
2025,Exports,"KOREA, REP. (SOUTH)",Copper (74),41469533
2025,Exports,INDIA,"Lead, zinc & tin (78-80)",40658103
2025,Exports,"KOREA, REP. (SOUTH)",Metal ores & concentrates (26),33674542
2025,Exports,THAILAND,Copper (74),32784828
2025,Exports,SAUDI ARABIA,Mineral fuels (27),31926957
2025,Exports,SINGAPORE,Mineral fuels (27),31752618
2025,Exports,UNITED STATES,Mineral fuels (27),31242835
2025,Exports,VIETNAM,Copper (74),27758022
2025,Exports,TURKEY,Mineral fuels (27),24738131
2025,Exports,JAPAN,Mineral fuels (27),20883246
2025,Exports,MALAYSIA,Copper (74),20857303
2025,Exports,CHINA,"Lead, zinc & tin (78-80)",18663683
2025,Exports,AUSTRALIA,Mineral fuels (27),16257808
2025,Exports,JAPAN,"Lead, zinc & tin (78-80)",14919174
2025,Exports,KUWAIT,Mineral fuels (27),13072136
2025,Exports,THAILAND,Mineral fuels (27),12853710
2025,Exports,MALAYSIA,"Lead, zinc & tin (78-80)",12208927
2025,Exports,BAHRAIN,Mineral fuels (27),11464338
2025,Exports,MALAYSIA,Mineral fuels (27),10167684
2025,Exports,OMAN,Mineral fuels (27),9717612
2025,Exports,VIETNAM,Mineral fuels (27),9490417
2025,Exports,FRANCE,Mineral fuels (27),8346128
2025,Exports,TAIWAN,"Lead, zinc & tin (78-80)",8254527
2025,Exports,HONG KONG,Mineral fuels (27),6583882
2025,Exports,TAIWAN,Mineral fuels (27),6535946
2025,Exports,GERMANY,Copper (74),5038876
2025,Exports,MALAYSIA,Metal ores & concentrates (26),4915831
2025,Exports,NEW CALEDONIA,"Salt, stone & earths (25)",4662927
2025,Exports,TAIWAN,"Salt, stone & earths (25)",4039913
2025,Exports,INDIA,Mineral fuels (27),3213760
2025,Exports,THAILAND,"Lead, zinc & tin (78-80)",2749271
2025,Exports,ITALY,Gold (7108),2700042
2025,Exports,INDONESIA,Mineral fuels (27),2387697
2025,Exports,SINGAPORE,"Salt, stone & earths (25)",2013494
2025,Exports,INDONESIA,Copper (74),1816636
2025,Exports,INDONESIA,"Salt, stone & earths (25)",1498988
2025,Exports,HONG KONG,Copper (74),1302302
2025,Exports,JAPAN,"Salt, stone & earths (25)",1215418
2025,Exports,BELGIUM,Metal ores & concentrates (26),1064760
2025,Exports,SINGAPORE,Copper (74),850017
2025,Exports,UNITED STATES,Copper (74),691246
2025,Exports,"PALAU, REP. OF",Mineral fuels (27),601464
2025,Exports,SINGAPORE,"Lead, zinc & tin (78-80)",599300
