Geolocation,Subsector,1980 Quarter 1,1980 Quarter 2,1980 Quarter 3,1980 Quarter 4,1980 Annual,1981 Quarter 1,1981 Quarter 2,1981 Quarter 3,1981 Quarter 4,1981 Annual,1982 Quarter 1,1982 Quarter 2,1982 Quarter 3,1982 Quarter 4,1982 Annual,1983 Quarter 1,1983 Quarter 2,1983 Quarter 3,1983 Quarter 4,1983 Annual,1984 Quarter 1,1984 Quarter 2,1984 Quarter 3,1984 Quarter 4,1984 Annual,1985 Quarter 1,1985 Quarter 2,1985 Quarter 3,1985 Quarter 4,1985 Annual,1986 Quarter 1,1986 Quarter 2,1986 Quarter 3,1986 Quarter 4,1986 Annual,1987 Quarter 1,1987 Quarter 2,1987 Quarter 3,1987 Quarter 4,1987 Annual,1988 Quarter 1,1988 Quarter 2,1988 Quarter 3,1988 Quarter 4,1988 Annual,1989 Quarter 1,1989 Quarter 2,1989 Quarter 3,1989 Quarter 4,1989 Annual,1990 Quarter 1,1990 Quarter 2,1990 Quarter 3,1990 Quarter 4,1990 Annual,1991 Quarter 1,1991 Quarter 2,1991 Quarter 3,1991 Quarter 4,1991 Annual,1992 Quarter 1,1992 Quarter 2,1992 Quarter 3,1992 Quarter 4,1992 Annual,1993 Quarter 1,1993 Quarter 2,1993 Quarter 3,1993 Quarter 4,1993 Annual,1994 Quarter 1,1994 Quarter 2,1994 Quarter 3,1994 Quarter 4,1994 Annual,1995 Quarter 1,1995 Quarter 2,1995 Quarter 3,1995 Quarter 4,1995 Annual,1996 Quarter 1,1996 Quarter 2,1996 Quarter 3,1996 Quarter 4,1996 Annual,1997 Quarter 1,1997 Quarter 2,1997 Quarter 3,1997 Quarter 4,1997 Annual,1998 Quarter 1,1998 Quarter 2,1998 Quarter 3,1998 Quarter 4,1998 Annual,1999 Quarter 1,1999 Quarter 2,1999 Quarter 3,1999 Quarter 4,1999 Annual,2000 Quarter 1,2000 Quarter 2,2000 Quarter 3,2000 Quarter 4,2000 Annual,2001 Quarter 1,2001 Quarter 2,2001 Quarter 3,2001 Quarter 4,2001 Annual,2002 Quarter 1,2002 Quarter 2,2002 Quarter 3,2002 Quarter 4,2002 Annual,2003 Quarter 1,2003 Quarter 2,2003 Quarter 3,2003 Quarter 4,2003 Annual,2004 Quarter 1,2004 Quarter 2,2004 Quarter 3,2004 Quarter 4,2004 Annual,2005 Quarter 1,2005 Quarter 2,2005 Quarter 3,2005 Quarter 4,2005 Annual,2006 Quarter 1,2006 Quarter 2,2006 Quarter 3,2006 Quarter 4,2006 Annual,2007 Quarter 1,2007 Quarter 2,2007 Quarter 3,2007 Quarter 4,2007 Annual,2008 Quarter 1,2008 Quarter 2,2008 Quarter 3,2008 Quarter 4,2008 Annual,2009 Quarter 1,2009 Quarter 2,2009 Quarter 3,2009 Quarter 4,2009 Annual,2010 Quarter 1,2010 Quarter 2,2010 Quarter 3,2010 Quarter 4,2010 Annual,2011 Quarter 1,2011 Quarter 2,2011 Quarter 3,2011 Quarter 4,2011 Annual,2012 Quarter 1,2012 Quarter 2,2012 Quarter 3,2012 Quarter 4,2012 Annual,2013 Quarter 1,2013 Quarter 2,2013 Quarter 3,2013 Quarter 4,2013 Annual,2014 Quarter 1,2014 Quarter 2,2014 Quarter 3,2014 Quarter 4,2014 Annual,2015 Quarter 1,2015 Quarter 2,2015 Quarter 3,2015 Quarter 4,2015 Annual,2016 Quarter 1,2016 Quarter 2,2016 Quarter 3,2016 Quarter 4,2016 Annual,2017 Quarter 1,2017 Quarter 2,2017 Quarter 3,2017 Quarter 4,2017 Annual,2018 Quarter 1,2018 Quarter 2,2018 Quarter 3,2018 Quarter 4,2018 Annual,2019 Quarter 1,2019 Quarter 2,2019 Quarter 3,2019 Quarter 4,2019 Annual,2020 Quarter 1,2020 Quarter 2,2020 Quarter 3,2020 Quarter 4,2020 Annual,2021 Quarter 1,2021 Quarter 2,2021 Quarter 3,2021 Quarter 4,2021 Annual,2022 Quarter 1,2022 Quarter 2,2022 Quarter 3,2022 Quarter 4,2022 Annual,2023 Quarter 1,2023 Quarter 2,2023 Quarter 3,2023 Quarter 4,2023 Annual,2024 Quarter 1,2024 Quarter 2,2024 Quarter 3,2024 Quarter 4,2024 Annual,2025 Quarter 1,2025 Quarter 2,2025 Quarter 3,2025 Quarter 4,2025 Annual,2026 Quarter 1,2026 Quarter 2,2026 Quarter 3,2026 Quarter 4,2026 Annual
..Region I (Ilocos Region),..Commercial Fisheries,..,..,..,..,1391.00,..,..,..,..,1884.00,..,..,..,..,2502.00,..,..,..,..,2148.00,..,..,..,..,2140.00,..,..,..,..,3151.00,..,..,..,..,3624.00,..,..,..,..,3407.00,..,..,..,..,3300.00,..,..,..,..,3592.00,..,..,..,..,4028.00,..,..,..,..,5247.00,..,..,..,..,3610.00,774.00,490.00,526.00,654.00,2444.00,724.00,426.00,554.00,830.00,2534.00,417.00,246.00,288.00,435.00,1386.00,589.00,179.00,340.00,815.00,1923.00,543.00,166.00,380.00,810.00,1899.00,634.00,242.00,371.00,716.00,1963.00,581.00,224.00,335.00,723.00,1863.00,527.00,343.00,430.00,950.00,2250.00,675.00,468.00,459.00,923.00,2525.00,587.00,788.00,803.00,1292.00,3470.00,880.00,1164.00,886.00,1207.00,4137.00,927.71,1171.75,871.55,1012.58,3983.59,656.98,1098.50,1106.84,1621.95,4484.27,879.76,1330.02,1625.71,2081.49,5916.98,987.13,1701.41,1678.60,2472.94,6840.08,1256.13,1337.64,1376.05,2508.22,6478.04,1425.59,1347.99,1162.84,1115.97,5052.39,810.40,924.82,1281.20,953.14,3969.56,788.09,644.35,933.46,1190.55,3556.45,691.87,664.70,472.18,819.90,2648.65,701.95,677.10,471.75,936.95,2787.75,746.22,589.98,573.76,1052.51,2962.47,823.71,591.43,750.26,966.22,3131.62,1049.17,924.00,1217.77,920.03,4110.97,1201.81,1072.65,1238.08,1245.24,4757.78,696.37,742.30,638.35,679.42,2756.44,848.51,1772.24,1632.25,1228.21,5481.21,555.21,1437.30,2141.59,1093.39,5227.49,506.30,1007.32,1506.36,1350.88,4370.86,624.36,1468.70,1733.01,932.85,4758.91,595.77,1331.39,1470.09,1052.91,4450.16,2475.02,3575.06,2215.45,2145.21,10410.73,2308.57,3036.20,2839.10,2267.64,10451.50,2227.33,..,..,..,..
..Region I (Ilocos Region),..Municipal Fisheries,..,..,..,..,12033.00,..,..,..,..,12767.00,..,..,..,..,10838.00,..,..,..,..,9658.00,..,..,..,..,10467.00,..,..,..,..,11884.00,..,..,..,..,16746.00,..,..,..,..,19745.00,..,..,..,..,20570.00,..,..,..,..,22965.00,..,..,..,..,18955.00,..,..,..,..,22551.00,..,..,..,..,19562.00,5155.00,6437.00,5305.00,4345.00,21242.00,5138.00,6752.00,5590.00,5350.00,22830.00,5370.00,6833.00,4222.00,4005.00,20430.00,4964.00,6004.00,3710.00,3999.00,18677.00,4377.00,5777.00,4057.00,4600.00,18811.00,6388.00,7060.00,4757.00,4977.00,23182.00,6456.00,7392.00,4656.00,4502.00,23006.00,5982.00,7461.00,5330.00,4619.00,23392.00,5638.00,7256.00,4378.00,5142.00,22414.00,6652.00,7046.00,5202.00,7995.00,26895.00,7008.00,7461.00,6035.00,8718.00,29222.00,7569.28,8116.25,6133.55,8044.03,29863.11,7193.66,9389.23,7176.18,7599.54,31358.61,7392.03,10936.04,7644.51,9484.23,35456.81,8610.30,11093.24,8359.51,9758.12,37821.17,10186.89,15823.65,11250.75,9770.05,47031.34,10792.48,14292.93,9346.48,15692.68,50124.57,9017.10,9614.66,8521.61,15398.52,42551.89,8463.80,10445.07,7748.95,12488.49,39146.31,7809.50,9066.73,6213.02,10898.45,33987.70,7084.58,9227.19,6200.67,10308.87,32821.31,7642.33,9197.27,6993.28,10513.43,34346.31,7693.98,7785.65,6161.87,10272.79,31914.29,6187.66,5396.46,4421.72,8328.31,24334.15,6222.73,5603.77,4557.03,8754.15,25137.68,5908.88,5490.92,4665.17,9933.03,25998.00,6804.14,5360.78,4079.31,10143.68,26387.91,7946.78,6475.50,5291.68,8346.22,28060.18,7567.75,6020.35,6219.04,8963.73,28770.87,8208.79,6639.73,4996.06,6733.11,26577.69,7449.89,5945.32,3720.38,6367.11,23482.70,6879.00,5046.02,3680.71,5568.89,21174.62,6239.02,5667.79,4152.69,6004.86,22064.37,6429.05,..,..,..,..
..Region I (Ilocos Region),....Marine Municipal Fisheries,..,..,..,..,12033.00,..,..,..,..,11757.00,..,..,..,..,10388.00,..,..,..,..,9158.00,..,..,..,..,9910.00,..,..,..,..,11240.00,..,..,..,..,16168.00,..,..,..,..,19118.00,..,..,..,..,19937.00,..,..,..,..,22327.00,..,..,..,..,18375.00,..,..,..,..,21973.00,..,..,..,..,18993.00,4806.00,6055.00,4775.00,3416.00,19052.00,4717.00,6441.00,4112.00,3794.00,19064.00,4946.00,6481.00,3966.00,3616.00,19009.00,4566.00,5661.00,3447.00,3729.00,17403.00,3967.00,5459.00,3829.00,4476.00,17731.00,6154.00,6882.00,4603.00,4822.00,22461.00,6286.00,7230.00,4564.00,4402.00,22482.00,5810.00,7288.00,5234.00,4512.00,22844.00,5430.00,7075.00,4168.00,4910.00,21583.00,6266.00,6766.00,4801.00,7505.00,25338.00,6529.00,7141.00,5582.00,8246.00,27498.00,6986.58,7614.87,5637.06,7531.56,27770.07,6602.58,8816.51,6644.26,7017.54,29080.89,6696.14,10211.75,6948.51,8693.48,32549.88,7839.03,10357.17,7865.18,8969.10,35030.48,9329.88,14650.29,10673.88,8978.01,43632.06,9985.53,13590.87,8914.60,11521.90,44012.90,8565.47,9138.91,8023.87,11356.52,37084.77,8015.07,9983.33,7272.78,10975.25,36246.43,7362.83,8350.96,5708.49,10427.63,31849.91,6659.63,8810.31,5725.07,9857.97,31052.98,7231.74,8713.00,6279.91,10052.09,32276.74,7292.92,7431.57,5741.06,9787.49,30253.04,5822.82,5038.96,3963.59,7745.52,22570.89,5831.81,5293.07,4117.98,8252.93,23495.79,5462.22,5106.31,4276.37,9391.12,24236.02,6548.24,4952.34,3486.31,9411.08,24397.97,7534.30,5882.03,4460.61,7499.80,25376.74,6830.51,5156.07,5450.11,8163.57,25600.26,7658.69,5821.72,4228.37,6061.85,23770.63,6881.75,5198.63,3185.32,5699.41,20965.12,6307.24,4284.62,3219.02,5000.14,18811.02,5730.71,4937.39,3664.22,5400.68,19733.00,5969.16,..,..,..,..
..Region I (Ilocos Region),....Inland Municipal Fisheries,..,..,..,..,..,..,..,..,..,1010.00,..,..,..,..,450.00,..,..,..,..,500.00,..,..,..,..,557.00,..,..,..,..,644.00,..,..,..,..,578.00,..,..,..,..,627.00,..,..,..,..,633.00,..,..,..,..,638.00,..,..,..,..,580.00,..,..,..,..,578.00,..,..,..,..,569.00,349.00,382.00,530.00,929.00,2190.00,421.00,311.00,1478.00,1556.00,3766.00,424.00,352.00,256.00,389.00,1421.00,398.00,343.00,263.00,270.00,1274.00,410.00,318.00,228.00,124.00,1080.00,234.00,178.00,154.00,155.00,721.00,170.00,162.00,92.00,100.00,524.00,172.00,173.00,96.00,107.00,548.00,208.00,181.00,210.00,232.00,831.00,386.00,280.00,401.00,490.00,1557.00,479.00,320.00,453.00,472.00,1724.00,582.70,501.38,496.49,512.47,2093.04,591.08,572.72,531.92,582.00,2277.72,695.89,724.29,696.00,790.75,2906.93,771.27,736.07,494.33,789.02,2790.69,857.01,1173.36,576.87,792.04,3399.28,806.95,702.06,431.88,4170.78,6111.67,451.63,475.75,497.74,4042.00,5467.12,448.73,461.74,476.17,1513.24,2899.88,446.67,715.77,504.53,470.82,2137.79,424.95,416.88,475.60,450.90,1768.33,410.59,484.27,713.37,461.34,2069.57,401.06,354.08,420.81,485.30,1661.25,364.84,357.50,458.13,582.79,1763.26,390.92,310.70,439.05,501.22,1641.89,446.66,384.61,388.80,541.91,1761.98,255.90,408.44,593.00,732.60,1989.94,412.48,593.47,831.07,846.42,2683.44,737.24,864.28,768.93,800.16,3170.61,550.10,818.02,767.70,671.25,2807.07,568.14,746.69,535.06,667.69,2517.58,571.75,761.41,461.69,568.75,2363.60,508.31,730.40,488.47,604.18,2331.36,459.89,..,..,..,..
..Region I (Ilocos Region),..Aquaculture,..,..,..,..,8812.00,..,..,..,..,17584.00,..,..,..,..,18204.00,..,..,..,..,28499.00,..,..,..,..,28016.00,..,..,..,..,30297.00,..,..,..,..,32583.00,..,..,..,..,33043.00,..,..,..,..,35313.00,..,..,..,..,36655.00,..,..,..,..,38743.00,..,..,..,..,41455.00,..,..,..,..,31187.00,7006.00,5588.00,7503.00,6330.00,26427.00,5636.00,5301.00,3889.00,3801.00,18627.00,3693.00,6393.00,5367.00,12730.00,28183.00,3330.00,6304.00,6112.00,10122.00,25868.00,3724.00,7125.00,2708.00,7041.00,20598.00,5858.00,9414.00,3533.00,4921.00,23726.00,4287.00,9615.00,3710.00,10491.00,28103.00,5171.10,11568.00,4853.00,13571.00,35163.10,6123.00,12864.00,6309.00,13382.00,38678.00,7393.07,11141.51,9400.50,15068.99,43004.07,7900.45,11568.10,9035.00,18069.81,46573.36,9555.40,12884.14,9802.62,24162.37,56404.53,12629.55,15074.85,12828.08,29856.12,70388.60,16613.32,20322.75,15727.06,34113.64,86776.76,17659.55,22965.83,16881.98,44586.23,102093.59,19484.30,19522.83,12039.70,44815.07,95861.89,20681.34,18614.74,11053.56,32165.30,82514.94,20167.72,27379.63,13033.59,30406.24,90987.18,22534.58,24023.73,13408.74,47595.11,107562.16,19600.31,25407.99,14002.38,49897.34,108908.03,22911.09,29012.02,16135.54,52002.71,120061.36,23274.42,35563.90,17676.94,60372.38,136887.64,22961.56,34088.72,18532.16,51263.34,126845.77,23072.91,33414.44,18959.58,53382.67,128829.61,21205.84,37802.91,19004.40,53428.25,131441.40,23415.41,30570.70,18061.19,54376.52,126423.81,26646.68,31039.74,19541.37,60571.75,137799.54,27212.01,28033.82,20562.67,70587.18,146395.68,27449.49,33321.23,25196.25,70151.75,156118.72,23794.10,36357.15,30958.20,71668.12,162777.58,25874.87,39569.70,28319.94,70581.84,164346.34,23819.94,38305.78,28513.12,69213.66,159852.50,26848.45,39339.41,26196.85,67160.23,159544.94,26394.64,..,..,..,..
....Ilocos Norte,FISHERIES,..,..,..,..,2137.00,..,..,..,..,2877.00,..,..,..,..,675.00,..,..,..,..,455.00,..,..,..,..,1023.00,..,..,..,..,1407.00,..,..,..,..,1567.00,..,..,..,..,2220.00,..,..,..,..,2122.00,..,..,..,..,2401.00,..,..,..,..,1881.00,..,..,..,..,2007.00,..,..,..,..,1877.00,639.00,452.00,382.00,457.00,1930.00,966.00,460.00,503.00,958.00,2887.00,1043.00,586.00,617.00,1031.00,3277.00,1156.00,590.00,567.00,756.00,3069.00,918.00,488.00,1127.00,1407.00,3940.00,1453.00,1152.00,1235.00,1654.00,5494.00,1744.00,1258.00,1123.00,1399.00,5524.00,1575.10,1399.00,1449.00,1383.00,5806.10,1428.00,1507.00,1013.00,1055.00,5003.00,1716.50,1543.00,1004.50,1078.10,5342.10,1712.35,1735.20,1279.50,1043.50,5770.55,1698.28,2071.80,1284.13,920.98,5975.19,1217.07,2128.50,1243.60,986.45,5575.61,1258.62,2308.75,1296.51,1270.54,6134.42,1744.31,2616.17,1519.27,1835.65,7715.40,2294.04,2702.22,2332.88,1666.92,8996.07,2007.59,2612.73,1911.22,1380.84,7912.39,2112.67,2391.98,2038.79,1574.97,8118.41,1919.89,2439.37,2846.32,1602.87,8808.47,1466.25,2170.50,2236.62,1941.05,7814.41,1713.86,2214.66,2502.77,2008.43,8439.72,1977.61,2072.72,2799.57,2143.05,8992.96,1640.53,1341.65,1773.00,2073.73,6828.91,1504.54,1500.56,1204.27,1828.44,6037.81,1267.91,1765.01,1282.39,1932.90,6248.21,1467.06,1363.91,1388.28,1653.98,5873.24,1755.26,1293.03,1085.11,1881.18,6014.58,1565.34,2175.63,1492.31,1513.43,6746.71,1460.89,1145.86,1539.98,1597.91,5744.63,1079.94,1315.02,1162.35,953.39,4510.71,1060.59,1074.16,734.00,903.31,3772.06,1427.15,976.09,673.09,798.19,3874.53,1008.77,1294.46,982.81,734.45,4020.50,893.63,..,..,..,..
....Ilocos Norte,..Commercial Fisheries,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,..,..,..,..
....Ilocos Norte,..Municipal Fisheries,..,..,..,..,2133.00,..,..,..,..,2766.00,..,..,..,..,568.00,..,..,..,..,415.00,..,..,..,..,982.00,..,..,..,..,1358.00,..,..,..,..,1372.00,..,..,..,..,2069.00,..,..,..,..,1957.00,..,..,..,..,2233.00,..,..,..,..,1703.00,..,..,..,..,1817.00,..,..,..,..,1734.00,508.00,410.00,337.00,434.00,1689.00,861.00,442.00,452.00,920.00,2675.00,973.00,573.00,499.00,936.00,2981.00,1085.00,575.00,459.00,669.00,2788.00,834.00,469.00,1016.00,1381.00,3700.00,1343.00,1113.00,1116.00,1624.00,5196.00,1613.00,1212.00,1066.00,1383.00,5274.00,1450.00,1347.00,1364.00,1368.00,5529.00,1278.00,1448.00,952.00,1031.00,4709.00,1591.00,1464.00,927.00,1044.00,5026.00,1587.00,1642.00,1209.00,1009.00,5447.00,1550.28,1925.77,1219.79,891.38,5587.22,1041.01,1985.91,1177.80,954.66,5159.38,1054.89,2135.08,1211.64,1230.99,5632.60,1489.87,2345.86,1426.00,1794.98,7056.71,2010.73,2411.93,2239.21,1618.88,8280.75,1721.01,2405.05,1851.26,1357.03,7334.35,1778.61,2168.64,1972.94,1537.86,7458.05,1571.65,2228.91,2809.03,1566.85,8176.44,1175.23,1992.78,2203.32,1919.80,7291.13,1470.36,2022.26,2477.44,1988.29,7958.35,1728.78,1865.47,2771.00,2116.93,8482.18,1373.51,1186.59,1745.38,2053.92,6359.40,1203.72,1311.22,1144.20,1812.25,5471.39,891.97,1566.58,1231.17,1913.53,5603.25,832.88,1183.10,1317.22,1622.66,4955.86,1352.93,1101.94,1048.70,1864.97,5368.54,1191.17,1972.95,1446.15,1495.91,6106.18,1117.22,1015.96,1496.51,1577.20,5206.89,918.60,1076.41,1118.55,905.59,4019.15,884.47,912.85,691.39,852.40,3341.11,1306.28,818.96,629.26,733.52,3488.03,906.44,1146.35,919.48,687.77,3660.05,825.26,..,..,..,..
....Ilocos Norte,....Marine Municipal Fisheries,..,..,..,..,2133.00,..,..,..,..,2683.00,..,..,..,..,533.00,..,..,..,..,330.00,..,..,..,..,886.00,..,..,..,..,1194.00,..,..,..,..,1246.00,..,..,..,..,1968.00,..,..,..,..,1855.00,..,..,..,..,2130.00,..,..,..,..,1566.00,..,..,..,..,1709.00,..,..,..,..,1628.00,454.00,357.00,298.00,377.00,1486.00,799.00,383.00,425.00,883.00,2490.00,839.00,445.00,436.00,739.00,2459.00,960.00,450.00,394.00,609.00,2413.00,674.00,363.00,920.00,1327.00,3284.00,1231.00,1051.00,1059.00,1571.00,4912.00,1562.00,1156.00,1031.00,1335.00,5084.00,1393.00,1285.00,1326.00,1317.00,5321.00,1212.00,1383.00,803.00,869.00,4267.00,1448.00,1378.00,811.00,894.00,4531.00,1440.00,1532.00,1114.00,849.00,4935.00,1431.58,1812.77,1127.69,796.88,5168.92,931.08,1866.88,1080.20,847.95,4726.11,955.55,1971.17,1055.68,1104.56,5086.96,1371.31,2178.64,1376.08,1731.88,6657.91,1932.69,2278.09,2132.54,1514.32,7857.64,1606.50,2258.10,1776.89,1195.72,6837.21,1697.52,2016.60,1828.10,1375.93,6918.15,1446.43,2097.22,2660.11,1477.39,7681.15,1051.12,1806.51,2022.26,1831.34,6711.23,1402.00,1929.67,2341.56,1895.72,7568.95,1648.57,1750.36,2653.01,2053.28,8105.22,1319.82,1129.67,1666.91,2006.18,6122.58,1149.60,1245.48,1077.58,1751.10,5223.76,823.91,1507.98,1168.63,1854.30,5354.82,745.52,1113.02,1284.79,1582.29,4725.62,1305.45,1029.12,1016.10,1849.09,5199.76,1155.80,1895.41,1407.06,1461.29,5919.56,1065.22,974.73,1455.20,1517.41,5012.56,893.90,1048.61,1078.63,864.32,3885.45,841.25,873.15,647.40,807.52,3169.32,1272.59,787.17,599.98,706.37,3366.10,877.46,1124.45,894.12,669.11,3565.13,802.52,..,..,..,..
....Ilocos Norte,....Inland Municipal Fisheries,..,..,..,..,..,..,..,..,..,83.00,..,..,..,..,35.00,..,..,..,..,85.00,..,..,..,..,96.00,..,..,..,..,164.00,..,..,..,..,126.00,..,..,..,..,101.00,..,..,..,..,102.00,..,..,..,..,103.00,..,..,..,..,137.00,..,..,..,..,108.00,..,..,..,..,106.00,54.00,53.00,39.00,57.00,203.00,62.00,59.00,27.00,37.00,185.00,134.00,128.00,63.00,197.00,522.00,125.00,125.00,65.00,60.00,375.00,160.00,106.00,96.00,54.00,416.00,112.00,62.00,57.00,53.00,284.00,51.00,56.00,35.00,48.00,190.00,57.00,62.00,38.00,51.00,208.00,66.00,65.00,149.00,162.00,442.00,143.00,86.00,116.00,150.00,495.00,147.00,110.00,95.00,160.00,512.00,118.70,113.00,92.10,94.50,418.30,109.93,119.03,97.60,106.71,433.27,99.34,163.91,155.96,126.43,545.64,118.56,167.22,49.92,63.10,398.80,78.04,133.84,106.67,104.56,423.11,114.51,146.95,74.37,161.31,497.14,81.09,152.04,144.84,161.93,539.90,125.22,131.69,148.92,89.46,495.29,124.11,186.27,181.06,88.46,579.90,68.36,92.59,135.88,92.57,389.40,80.21,115.11,117.99,63.65,376.96,53.69,56.92,78.47,47.74,236.82,54.12,65.74,66.62,61.15,247.63,68.06,58.60,62.54,59.23,248.43,87.36,70.08,32.43,40.37,230.24,47.48,72.82,32.60,15.88,168.78,35.37,77.54,39.09,34.62,186.62,52.00,41.23,41.31,59.79,194.33,24.70,27.80,39.92,41.27,133.69,43.22,39.70,43.99,44.88,171.79,33.68,31.80,29.29,27.16,121.92,28.98,21.90,25.36,18.66,94.91,22.74,..,..,..,..
....Ilocos Norte,..Aquaculture,..,..,..,..,4.00,..,..,..,..,111.00,..,..,..,..,107.00,..,..,..,..,40.00,..,..,..,..,41.00,..,..,..,..,49.00,..,..,..,..,195.00,..,..,..,..,151.00,..,..,..,..,165.00,..,..,..,..,168.00,..,..,..,..,178.00,..,..,..,..,190.00,..,..,..,..,143.00,131.00,42.00,45.00,23.00,241.00,105.00,18.00,51.00,38.00,212.00,70.00,13.00,118.00,95.00,296.00,71.00,15.00,108.00,87.00,281.00,84.00,19.00,111.00,26.00,240.00,110.00,39.00,119.00,30.00,298.00,131.00,46.00,57.00,16.00,250.00,125.10,52.00,85.00,15.00,277.10,150.00,59.00,61.00,24.00,294.00,125.50,79.00,77.50,34.10,316.10,125.35,93.20,70.50,34.50,323.55,148.00,146.03,64.34,29.60,387.97,176.06,142.59,65.80,31.79,416.23,203.73,173.67,84.87,39.55,501.82,254.44,270.31,93.27,40.67,658.69,283.31,290.29,93.67,48.04,715.32,286.58,207.68,59.96,23.81,578.04,334.06,223.34,65.85,37.11,660.36,348.24,210.46,37.29,36.02,632.03,291.02,177.72,33.30,21.25,523.28,243.50,192.40,25.33,20.14,481.37,248.83,207.25,28.57,26.13,510.78,267.02,155.06,27.62,19.81,469.51,300.82,189.34,60.07,16.19,566.42,375.94,198.43,51.22,19.37,644.96,634.18,180.81,71.06,31.32,917.38,402.33,191.09,36.41,16.21,646.04,374.17,202.68,46.16,17.52,640.53,343.67,129.90,43.47,20.71,537.74,161.34,238.62,43.80,47.80,491.56,176.12,161.31,42.60,50.91,430.95,120.88,157.12,43.83,64.67,386.50,102.33,148.11,63.33,46.68,360.45,68.36,..,..,..,..
....Ilocos Sur,FISHERIES,..,..,..,..,4625.00,..,..,..,..,4297.00,..,..,..,..,3127.00,..,..,..,..,2595.00,..,..,..,..,2470.00,..,..,..,..,2419.00,..,..,..,..,2780.00,..,..,..,..,2044.00,..,..,..,..,2955.00,..,..,..,..,3269.00,..,..,..,..,2539.00,..,..,..,..,2397.00,..,..,..,..,2081.00,619.00,1295.00,623.00,1171.00,3708.00,952.00,931.00,740.00,1007.00,3630.00,934.00,1219.00,785.00,1233.00,4171.00,1317.00,1207.00,812.00,1491.00,4827.00,1204.00,1201.00,755.00,1374.00,4534.00,2916.00,2169.00,1334.00,1558.00,7977.00,2473.00,2402.00,1169.00,1401.00,7445.00,2085.00,2377.00,1638.00,1495.00,7595.00,1882.00,2038.00,1131.00,1524.00,6575.00,2176.10,2043.00,1298.00,4543.00,10060.10,2541.60,2514.40,1851.20,3535.90,10443.10,3021.10,2841.73,1815.35,2735.03,10413.21,2827.68,2698.93,1736.60,2720.67,9983.88,2859.70,3429.05,1677.77,3019.81,10986.33,2927.44,3416.57,1888.54,2541.83,10774.38,4000.32,4949.46,3808.55,3028.30,15786.63,3570.67,4783.53,2871.19,3297.73,14523.12,2753.14,3096.12,2385.43,3079.13,11313.81,2914.85,3012.59,1888.37,3031.50,10847.31,2957.09,2877.32,1837.00,2422.06,10093.47,2327.69,2765.25,1748.18,1793.54,8634.66,2396.10,2337.70,1677.89,1542.44,7954.13,2313.17,2166.30,1650.68,1499.59,7629.74,1820.21,1938.89,1208.04,1490.72,6457.87,1577.26,1781.64,1311.53,1543.31,6213.74,1605.13,1726.84,1200.21,1464.48,5996.66,1633.22,2346.10,1119.04,1599.39,6697.74,1791.84,2349.11,1541.37,1292.45,6974.78,1646.32,2095.64,1788.55,1452.91,6983.42,1739.60,2599.22,1576.53,1310.73,7226.08,1487.88,2186.42,1417.67,1246.65,6338.63,1669.60,1424.35,1793.52,1333.05,6220.52,1376.94,1493.75,1503.00,1744.15,6117.84,1314.40,..,..,..,..
