Geolocation,Subsector,1980 Quarter 1,1980 Quarter 2,1980 Quarter 3,1980 Quarter 4,1980 Annual,1981 Quarter 1,1981 Quarter 2,1981 Quarter 3,1981 Quarter 4,1981 Annual,1982 Quarter 1,1982 Quarter 2,1982 Quarter 3,1982 Quarter 4,1982 Annual,1983 Quarter 1,1983 Quarter 2,1983 Quarter 3,1983 Quarter 4,1983 Annual,1984 Quarter 1,1984 Quarter 2,1984 Quarter 3,1984 Quarter 4,1984 Annual,1985 Quarter 1,1985 Quarter 2,1985 Quarter 3,1985 Quarter 4,1985 Annual,1986 Quarter 1,1986 Quarter 2,1986 Quarter 3,1986 Quarter 4,1986 Annual,1987 Quarter 1,1987 Quarter 2,1987 Quarter 3,1987 Quarter 4,1987 Annual,1988 Quarter 1,1988 Quarter 2,1988 Quarter 3,1988 Quarter 4,1988 Annual,1989 Quarter 1,1989 Quarter 2,1989 Quarter 3,1989 Quarter 4,1989 Annual,1990 Quarter 1,1990 Quarter 2,1990 Quarter 3,1990 Quarter 4,1990 Annual,1991 Quarter 1,1991 Quarter 2,1991 Quarter 3,1991 Quarter 4,1991 Annual,1992 Quarter 1,1992 Quarter 2,1992 Quarter 3,1992 Quarter 4,1992 Annual,1993 Quarter 1,1993 Quarter 2,1993 Quarter 3,1993 Quarter 4,1993 Annual,1994 Quarter 1,1994 Quarter 2,1994 Quarter 3,1994 Quarter 4,1994 Annual,1995 Quarter 1,1995 Quarter 2,1995 Quarter 3,1995 Quarter 4,1995 Annual,1996 Quarter 1,1996 Quarter 2,1996 Quarter 3,1996 Quarter 4,1996 Annual,1997 Quarter 1,1997 Quarter 2,1997 Quarter 3,1997 Quarter 4,1997 Annual,1998 Quarter 1,1998 Quarter 2,1998 Quarter 3,1998 Quarter 4,1998 Annual,1999 Quarter 1,1999 Quarter 2,1999 Quarter 3,1999 Quarter 4,1999 Annual,2000 Quarter 1,2000 Quarter 2,2000 Quarter 3,2000 Quarter 4,2000 Annual,2001 Quarter 1,2001 Quarter 2,2001 Quarter 3,2001 Quarter 4,2001 Annual,2002 Quarter 1,2002 Quarter 2,2002 Quarter 3,2002 Quarter 4,2002 Annual,2003 Quarter 1,2003 Quarter 2,2003 Quarter 3,2003 Quarter 4,2003 Annual,2004 Quarter 1,2004 Quarter 2,2004 Quarter 3,2004 Quarter 4,2004 Annual,2005 Quarter 1,2005 Quarter 2,2005 Quarter 3,2005 Quarter 4,2005 Annual,2006 Quarter 1,2006 Quarter 2,2006 Quarter 3,2006 Quarter 4,2006 Annual,2007 Quarter 1,2007 Quarter 2,2007 Quarter 3,2007 Quarter 4,2007 Annual,2008 Quarter 1,2008 Quarter 2,2008 Quarter 3,2008 Quarter 4,2008 Annual,2009 Quarter 1,2009 Quarter 2,2009 Quarter 3,2009 Quarter 4,2009 Annual,2010 Quarter 1,2010 Quarter 2,2010 Quarter 3,2010 Quarter 4,2010 Annual,2011 Quarter 1,2011 Quarter 2,2011 Quarter 3,2011 Quarter 4,2011 Annual,2012 Quarter 1,2012 Quarter 2,2012 Quarter 3,2012 Quarter 4,2012 Annual,2013 Quarter 1,2013 Quarter 2,2013 Quarter 3,2013 Quarter 4,2013 Annual,2014 Quarter 1,2014 Quarter 2,2014 Quarter 3,2014 Quarter 4,2014 Annual,2015 Quarter 1,2015 Quarter 2,2015 Quarter 3,2015 Quarter 4,2015 Annual,2016 Quarter 1,2016 Quarter 2,2016 Quarter 3,2016 Quarter 4,2016 Annual,2017 Quarter 1,2017 Quarter 2,2017 Quarter 3,2017 Quarter 4,2017 Annual,2018 Quarter 1,2018 Quarter 2,2018 Quarter 3,2018 Quarter 4,2018 Annual,2019 Quarter 1,2019 Quarter 2,2019 Quarter 3,2019 Quarter 4,2019 Annual,2020 Quarter 1,2020 Quarter 2,2020 Quarter 3,2020 Quarter 4,2020 Annual,2021 Quarter 1,2021 Quarter 2,2021 Quarter 3,2021 Quarter 4,2021 Annual,2022 Quarter 1,2022 Quarter 2,2022 Quarter 3,2022 Quarter 4,2022 Annual,2023 Quarter 1,2023 Quarter 2,2023 Quarter 3,2023 Quarter 4,2023 Annual,2024 Quarter 1,2024 Quarter 2,2024 Quarter 3,2024 Quarter 4,2024 Annual,2025 Quarter 1,2025 Quarter 2,2025 Quarter 3,2025 Quarter 4,2025 Annual,2026 Quarter 1,2026 Quarter 2,2026 Quarter 3,2026 Quarter 4,2026 Annual
....Surigao del Norte,..Municipal Fisheries,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1094019.00,..,..,..,..,898085.00,..,..,..,..,683783.00,..,..,..,..,1197060.00,..,..,..,..,1193036.00,..,..,..,..,1342545.00,..,..,..,..,1452984.00,..,..,..,..,1475433.00,..,..,..,..,1590240.00,..,..,..,..,1614494.00,536310.00,399022.00,319256.00,379124.00,1633712.00,550150.00,430670.00,364410.00,367351.00,1712581.00,555004.60,506203.74,388204.38,364224.03,1813636.75,608527.04,562473.07,418091.03,379993.34,1969084.48,691129.93,554436.88,409738.01,435727.19,2091032.01,832185.61,668796.06,561447.17,518410.56,2580839.40,1126419.48,900860.13,639948.25,547706.47,3214934.33,997840.33,763602.72,546381.96,477073.82,2784898.83,897623.31,964949.64,594804.15,534984.90,2992362.00,793259.73,865876.57,716385.68,705676.55,3081198.53,798087.54,698988.83,591740.92,655237.44,2744054.73,736540.80,703404.68,621295.50,611664.26,2672905.24,673136.40,698039.38,713669.26,767009.73,2851854.77,766120.01,760176.33,800995.11,786973.34,3114264.79,717316.54,504833.27,533668.74,540024.15,2295842.70,597049.08,538385.98,457933.56,499448.73,2092817.35,617980.92,631837.02,459992.27,576517.46,2286327.67,533583.40,673195.58,440608.93,515973.19,2163361.10,540426.11,652192.25,417287.40,487220.98,2097126.74,482830.18,599763.80,433743.04,418092.53,1934429.55,309809.97,433054.42,558942.63,580979.13,1882786.15,799414.11,712334.18,402885.94,319738.26,2234372.49,589377.09,492741.27,318461.69,411955.11,1812535.16,341985.23,373306.76,307210.99,300505.99,1323008.97,383960.67,..,..,..,..
....Surigao del Norte,....Marine Municipal Fisheries,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1094019.00,..,..,..,..,836440.00,..,..,..,..,620448.00,..,..,..,..,1138102.00,..,..,..,..,1140437.00,..,..,..,..,1296510.00,..,..,..,..,1427603.00,..,..,..,..,1449626.00,..,..,..,..,1554571.00,..,..,..,..,1569684.00,526869.00,388634.00,310525.00,370534.00,1596562.00,541035.00,421352.00,355079.00,357611.00,1675077.00,545502.70,497598.67,380192.19,353890.67,1777184.23,598112.75,553695.87,410607.87,370133.42,1932549.91,678978.91,546178.13,401052.51,424325.86,2050535.41,820380.89,657272.38,553481.25,505439.24,2536573.76,1112930.53,888958.52,628934.01,534674.72,3165497.78,979273.52,754949.73,538366.07,469288.80,2741878.12,878632.27,955711.18,584071.91,525507.81,2943923.17,780890.82,853608.78,706785.63,697092.12,3038377.35,789899.01,688222.69,585689.01,648037.94,2711848.65,727550.41,696603.27,614219.54,602398.31,2640771.53,665670.57,689808.56,704930.87,758607.46,2819017.46,755317.14,753163.58,794103.99,779914.61,3082499.32,705447.49,498777.01,523248.75,527264.50,2254737.75,590603.66,530120.21,444682.29,494990.92,2060397.08,609297.35,621243.68,445735.98,569717.82,2245994.83,525953.91,662991.29,422415.70,500786.68,2112147.58,532086.78,641782.74,405670.17,474087.31,2053627.00,478885.24,593915.78,423300.21,404851.51,1900952.74,303955.25,428492.41,552438.78,574003.33,1858889.77,793006.46,700283.00,393986.54,299294.73,2186570.73,582547.48,485522.90,316882.68,407463.34,1792416.40,337776.69,368186.00,303052.95,297925.39,1306941.03,380277.53,..,..,..,..
....Surigao del Norte,....Inland Municipal Fisheries,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61645.00,..,..,..,..,63335.00,..,..,..,..,58958.00,..,..,..,..,52599.00,..,..,..,..,46035.00,..,..,..,..,25381.00,..,..,..,..,25807.00,..,..,..,..,35669.00,..,..,..,..,44810.00,9441.00,10388.00,8731.00,8590.00,37150.00,9115.00,9318.00,9331.00,9740.00,37504.00,9501.90,8605.07,8012.19,10333.36,36452.52,10414.29,8777.20,7483.16,9859.92,36534.57,12151.02,8258.75,8685.50,11401.33,40496.60,11804.72,11523.68,7965.92,12971.32,44265.64,13488.95,11901.61,11014.24,13031.75,49436.55,18566.81,8652.99,8015.89,7785.02,43020.71,18991.04,9238.46,10732.24,9477.09,48438.83,12368.91,12267.79,9600.05,8584.43,42821.18,8188.53,10766.14,6051.91,7199.50,32206.08,8990.39,6801.41,7075.96,9265.95,32133.71,7465.83,8230.82,8738.39,8402.27,32837.31,10802.87,7012.75,6891.12,7058.73,31765.47,11869.05,6056.26,10419.99,12759.65,41104.95,6445.42,8265.77,13251.27,4457.81,32420.27,8683.57,10593.34,14256.29,6799.64,40332.84,7629.49,10204.29,18193.23,15186.51,51213.52,8339.33,10409.51,11617.23,13133.67,43499.74,3944.94,5848.02,10442.83,13241.02,33476.81,5854.72,4562.01,6503.85,6975.80,23896.38,6407.65,12051.18,8899.40,20443.53,47801.76,6829.61,7218.37,1579.01,4491.77,20118.76,4208.54,5120.76,4158.04,2580.60,16067.94,3683.14,..,..,..,..
....Surigao del Norte,..Aquaculture,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65431.00,28723.00,18842.00,12984.00,125980.00,16336.00,11328.00,30605.00,25804.00,84073.00,5007.00,23015.00,26049.00,21726.00,75797.00,9600.00,33931.00,34395.00,35885.00,113811.00,10457.00,30956.00,17865.00,21141.00,80419.00,24110.00,16692.00,19240.00,22435.00,82477.00,16031.00,26582.00,40698.00,39177.00,122488.00,39625.00,40817.00,47432.00,53138.00,181012.00,25539.00,31998.00,36866.00,49539.00,143942.00,22195.00,22768.00,24955.00,22503.00,92421.00,24572.00,15054.00,19902.00,23933.00,83461.00,21499.00,14502.00,19929.00,26051.00,81981.00,22991.00,16137.00,23195.00,25767.98,88090.98,24642.38,18911.57,25769.80,28819.00,98142.75,28701.19,19655.75,99585.32,41968.60,189910.86,36078.90,22204.61,114036.52,41752.43,214072.46,35769.67,25712.34,87776.79,48925.72,198184.52,29827.13,27658.10,34346.89,36551.53,128383.65,22616.86,20213.26,23224.93,24942.15,90997.20,32519.67,22084.68,18416.39,19066.75,92087.49,23514.42,26440.92,20081.93,20153.54,90190.81,17666.42,12151.24,23019.42,23912.89,76749.97,39751.27,7423.30,18723.85,18185.52,84083.94,21654.52,8579.19,11050.43,28155.10,69439.24,15270.11,13283.80,10368.36,30433.36,69355.63,18673.61,17066.86,10761.26,30469.09,76970.82,21405.71,14941.27,9703.25,36846.79,82897.02,22188.83,17108.20,8296.23,38270.41,85863.67,24034.05,14791.82,7071.47,35586.79,81484.13,528.47,11690.43,10043.20,39624.47,61886.57,1879.03,11116.48,42667.37,121653.28,177316.16,8689.88,3437.63,9952.74,17889.21,39969.46,9427.96,18244.75,11611.27,10670.99,49954.97,6197.24,..,..,..,..
....Surigao del Sur,FISHERIES,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,709630.00,15368.00,22716.00,92056.00,25425.00,895054.00,41525.00,34107.00,53337.00,30643.00,1301356.00,25981.00,107496.00,51466.00,12914.00,1069623.00,17876.00,110517.00,73081.00,32570.00,889240.00,22005.00,102772.00,25258.00,14897.00,670391.00,22717.00,115343.00,27753.00,14408.00,617135.00,21846.00,86446.00,34489.00,17122.00,614485.00,25281.00,95001.00,57318.00,35980.00,728774.00,51217.00,157952.00,90763.00,39159.00,868904.00,199497.00,328862.00,258976.00,185642.00,972977.00,215311.00,252359.00,206619.00,236307.00,910596.00,227023.16,282130.76,237153.22,233918.19,980225.33,233821.15,271704.82,295252.38,293913.34,1094691.69,227850.61,272023.91,263884.21,286076.69,1049835.42,219355.92,351764.02,445175.57,426010.66,1442306.17,242260.35,393463.75,525874.94,405138.08,1566737.12,232240.51,393184.85,462112.95,433903.47,1521441.78,235867.72,402088.78,486690.05,413341.19,1537987.74,169683.35,397308.95,544186.19,443048.62,1554227.11,235304.63,423815.76,575757.37,455886.52,1690764.28,279886.14,437452.62,566166.68,561200.61,1844706.05,296000.68,489209.00,657529.55,583368.78,2026108.01,276956.87,394072.59,524339.36,703437.41,1898806.23,323605.79,501953.63,606084.28,704298.61,2135942.31,421058.75,617213.08,631996.91,783134.59,2453403.33,475156.04,564525.36,668692.77,811645.70,2520019.87,637832.35,633661.91,698318.61,1061105.67,3030918.54,663099.83,661777.92,636573.93,912286.38,2873738.06,730555.57,844626.98,747979.69,992790.26,3315952.50,713501.77,1311597.89,705037.16,586826.57,3316963.39,580017.77,1179702.07,1134335.49,1154869.99,4048925.32,958535.25,1265018.58,628261.35,483873.80,3335688.98,760985.31,870024.27,784019.34,613318.29,3028347.21,848900.00,..,..,..,..
....Surigao del Sur,..Commercial Fisheries,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6514.00,..,..,..,..,18293.00,..,..,..,..,17284.00,..,..,..,..,31278.00,..,..,..,..,34066.00,..,..,..,..,29131.00,..,..,..,..,33401.00,..,..,..,..,36215.00,..,..,..,..,38052.00,..,..,..,..,40534.00,6120.00,9424.00,7440.00,5908.00,28892.00,5541.00,10170.00,7819.00,7214.00,30744.00,6518.55,11227.39,9858.49,9550.57,37155.00,7434.64,11920.52,17730.04,12238.51,49323.71,9575.69,17694.02,17164.33,15460.72,59894.76,8452.04,12090.75,19660.85,15165.55,55369.19,17530.08,18431.08,35386.67,25317.37,96665.20,18323.34,25075.66,35874.47,28563.21,107836.68,24496.00,25628.91,48134.84,35674.08,133933.83,11074.31,30246.39,54543.37,36239.51,132103.58,12134.13,31552.75,54058.89,42730.63,140476.40,19561.40,26444.42,44618.27,45423.95,136048.04,20561.69,27774.08,41443.79,49171.59,138951.15,21480.96,27605.64,41310.17,48134.00,138530.77,27727.28,39048.37,49158.78,94892.34,210826.77,58149.61,75407.14,95044.83,118030.07,346631.65,61934.49,127446.64,135223.66,120206.33,444811.12,200839.96,146280.88,115784.05,138939.88,601844.77,249326.44,164465.73,176008.37,118783.00,708583.54,258251.96,211506.32,250840.84,168455.69,889054.81,309056.02,348819.49,289155.74,174451.21,1121482.46,258397.72,424856.36,431660.43,653093.78,1768008.29,374529.17,462420.49,247740.09,159033.61,1243723.36,190605.32,217191.62,187741.46,151907.75,747446.15,202033.52,..,..,..,..
....Surigao del Sur,..Municipal Fisheries,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,703116.00,..,..,..,..,721196.00,..,..,..,..,1124460.00,..,..,..,..,840488.00,..,..,..,..,621130.00,..,..,..,..,476328.00,..,..,..,..,403513.00,..,..,..,..,418367.00,..,..,..,..,477142.00,..,..,..,..,489279.00,115059.00,136084.00,113837.00,130151.00,495131.00,124724.00,145582.00,75747.00,179319.00,525372.00,152869.61,163922.37,103382.73,142203.62,562378.33,153650.51,147061.30,189904.34,190833.19,681449.34,158197.04,152266.17,157852.88,171230.97,639547.06,149905.72,235637.18,296808.05,289612.10,971963.05,147254.24,237088.48,322246.15,273765.21,980354.08,142027.88,237683.46,331278.41,325657.43,1036647.18,154935.54,258540.04,349052.41,284310.24,1046838.23,111270.83,251604.63,390761.22,305746.36,1059383.04,174777.31,256498.14,417963.16,346557.38,1195795.99,217680.00,290837.85,440979.42,419426.71,1368923.98,238429.48,312803.34,551384.75,441311.66,1543929.23,218164.94,256551.44,427286.22,597523.40,1499526.00,267927.14,373798.04,512297.21,546887.10,1700909.49,312926.85,468765.89,483177.59,548040.62,1812910.95,328149.06,327299.27,486737.96,525395.38,1667581.67,335755.38,381749.89,538850.18,711051.52,1967406.97,324096.55,399739.28,421840.50,629290.95,1774967.28,328266.69,564841.09,477662.72,557494.53,1928265.03,371120.85,818932.93,345140.55,306609.63,1841803.96,268019.84,662070.09,603743.09,426698.70,1960531.72,464655.68,689202.17,306688.35,283098.37,1743644.57,553555.97,620743.62,557714.59,445248.06,2177262.24,623992.45,..,..,..,..
....Surigao del Sur,....Marine Municipal Fisheries,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,703116.00,..,..,..,..,713194.00,..,..,..,..,1120476.00,..,..,..,..,818062.00,..,..,..,..,597566.00,..,..,..,..,444115.00,..,..,..,..,397091.00,..,..,..,..,403217.00,..,..,..,..,460739.00,..,..,..,..,479431.00,113262.00,133194.00,112008.00,127874.00,486338.00,123076.00,144193.00,74285.00,176760.00,518314.00,149867.66,161834.37,101475.73,139658.12,552835.88,151200.01,144496.30,187704.34,187846.19,671246.84,153901.04,149086.17,154332.88,167425.97,624746.06,143229.22,231790.33,292185.55,284840.10,952045.20,140345.67,232753.99,316139.66,267833.85,957073.17,134584.93,229199.45,321082.89,318335.97,1003203.24,147611.22,249955.59,339716.46,272207.21,1009490.48,102085.92,242594.25,378178.94,293968.88,1016827.99,159747.00,244503.05,398441.44,322435.66,1125127.15,204978.02,276748.24,425311.78,390847.77,1297885.81,218586.92,296268.84,531879.30,416518.51,1463253.57,208632.69,246698.27,409714.35,570233.36,1435278.67,260506.54,362275.53,499700.24,523733.71,1646216.02,306556.42,453949.87,472623.02,527825.00,1760954.31,318876.84,316693.08,469066.39,508253.62,1612889.93,327986.82,360399.07,496641.65,678911.43,1863938.97,313973.64,378466.98,388103.13,596273.48,1676817.23,323624.76,561208.50,471403.14,530401.46,1886637.86,365393.66,813418.60,341031.81,302034.00,1821878.07,262162.82,657762.25,593726.01,423361.28,1937012.36,459986.49,686342.83,304636.58,281368.89,1732334.79,551706.28,619162.92,556171.54,443613.52,2170654.26,621630.21,..,..,..,..
....Surigao del Sur,....Inland Municipal Fisheries,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8002.00,..,..,..,..,3984.00,..,..,..,..,22426.00,..,..,..,..,23564.00,..,..,..,..,32213.00,..,..,..,..,6422.00,..,..,..,..,15150.00,..,..,..,..,16403.00,..,..,..,..,9848.00,1797.00,2890.00,1829.00,2277.00,8793.00,1648.00,1389.00,1462.00,2559.00,7058.00,3001.95,2088.00,1907.00,2545.50,9542.45,2450.50,2565.00,2200.00,2987.00,10202.50,4296.00,3180.00,3520.00,3805.00,14801.00,6676.50,3846.85,4622.50,4772.00,19917.85,6908.57,4334.49,6106.49,5931.36,23280.91,7442.95,8484.01,10195.52,7321.46,33443.94,7324.32,8584.45,9335.95,12103.03,37347.75,9184.91,9010.38,12582.28,11777.48,42555.05,15030.31,11995.09,19521.72,24121.72,70668.84,12701.98,14089.61,15667.64,28578.94,71038.17,19842.56,16534.50,19505.45,24793.15,80675.66,9532.25,9853.17,17571.87,27290.04,64247.33,7420.60,11522.51,12596.97,23153.39,54693.47,6370.43,14816.02,10554.57,20215.62,51956.64,9272.22,10606.19,17671.57,17141.76,54691.74,7768.56,21350.82,42208.53,32140.09,103468.00,10122.91,21272.30,33737.37,33017.47,98150.05,4641.93,3632.59,6259.58,27093.07,41627.17,5727.19,5514.33,4108.74,4575.63,19925.89,5857.02,4307.84,10017.08,3337.42,23519.36,4669.19,2859.34,2051.77,1729.48,11309.78,1849.69,1580.70,1543.05,1634.54,6607.98,2362.24,..,..,..,..
....Surigao del Sur,..Aquaculture,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15368.00,22716.00,92056.00,25425.00,155565.00,41525.00,34107.00,53337.00,30643.00,159612.00,25981.00,107496.00,51466.00,12914.00,197857.00,17876.00,110517.00,73081.00,32570.00,234044.00,22005.00,102772.00,25258.00,14897.00,164932.00,22717.00,115343.00,27753.00,14408.00,180221.00,21846.00,86446.00,34489.00,17122.00,159903.00,25281.00,95001.00,57318.00,35980.00,213580.00,51217.00,157952.00,90763.00,39159.00,339091.00,78318.00,183354.00,137699.00,49583.00,448954.00,85046.00,96607.00,123053.00,49774.00,354480.00,67635.00,106981.00,123912.00,82164.00,380692.00,72736.00,112723.00,87618.00,90841.64,363918.64,60077.88,102063.72,88867.00,99385.00,350393.60,60998.16,104036.09,128706.67,121233.01,414973.93,77476.03,137944.19,168242.12,106055.50,489717.84,71889.29,130425.73,94960.07,79682.83,376957.92,56436.18,117919.83,89502.80,93356.87,357215.68,47338.21,115457.93,98881.60,101062.75,362740.49,48393.19,135764.87,103735.32,66598.51,354491.89,42644.74,120170.35,80568.99,96349.95,339734.03,37009.51,148631.58,64701.01,92885.53,343227.63,37310.97,109915.51,55742.97,57780.01,260749.46,27951.37,89107.22,44628.29,62519.17,224206.05,49982.29,73040.05,53774.49,117063.90,293860.73,85072.49,109779.45,46731.15,166043.99,407627.08,101237.01,105631.14,43684.38,211114.27,461666.80,89676.84,97572.91,38725.06,164212.43,390187.24,144036.92,68279.57,19476.13,266840.04,498632.66,33324.90,143845.47,70740.87,105765.73,353676.97,53600.21,92775.62,98931.97,75077.51,320385.31,119350.40,113395.92,73832.91,41741.82,348321.05,16824.02,32089.03,38563.29,16162.48,103638.82,22874.03,..,..,..,..
....City of Butuan,FISHERIES,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,66358.34,..,..,..,..
....City of Butuan,..Commercial Fisheries,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,..,..,..,..
....City of Butuan,..Municipal Fisheries,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,..,..,..,..
....City of Butuan,....Marine Municipal Fisheries,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,..,..,..,..
....City of Butuan,....Inland Municipal Fisheries,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,..,..,..,..
